event_id,date,days_to_show,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active,FV_delta,maxPrice_FV_delta,FV_delta_log
9516585,2016-04-10T21:00:00-0700,28,Shook Twins with Mama Doll,Doug Fir Lounge ,95.72,79,1,4,Portland,OR,Ticketfly,20,0,630444,28,79,42,1,0.476155267,0.41082,0.504837,12,75.72,59,4.327042326
9517417,2016-04-12T21:00:00-0400,30,Kvelertak,Port City Music Hall,58.48,196,4,19,Portland,ME,Ticketmaster,15,0,100819,30,1877,463,72,0.393235195,0.581703,0.534238,12,43.48,181,3.772301062
9517494,2016-03-16T18:30:00-0400,3,Four Year Strong,Port City Music Hall,33.6,43.32,4,22,Portland,ME,Ticketmaster,15,0,151113,3,853,295,75,0.37673296,0.654467,0.578608,15,18.6,28.32,2.923161581
9519236,2016-07-06T19:30:00-0400,115,Phish,Cross Insurance Arena,144.1,9999,123,344,Portland,ME,Ticketmaster,61,0,46745,115,5729,2931,123,0.321813001,0.734903,0.579851,33,83.1,9938,4.420044702
9519284,2016-05-09T21:00:00-0700,57,Lucius,Wonder Ballroom,44.92,100,9,47,Portland,OR,Ticketfly,20,0,598452,57,1429,280,8,0.443801339,0.534077,0.560377,5,24.92,80,3.215670694
9521580,2016-04-29T20:00:00-0400,47,SoMo,State Theatre Portland Maine,40.63,75,7,37,Portland,ME,Ticketmaster,22,0,6720604,47,206,6,0,0.469649427,0.501775,0.565554,7,18.63,53,2.924773185
9522179,2016-03-22T19:30:00-0700,9,Bruce Springsteen and the E Street Band,Moda Center at the Rose Quarter,108.69,9000,290,874,Portland,OR,Ticketmaster,65,0,227030,9,15104,5188,320,0.335150074,0.829326,0.774736,51,43.69,8935,3.777119243
9522357,2016-06-25T18:00:00-0400,104,Josh Turner,Maine State Pier,102.78,169,13,42,Portland,ME,Ticketmaster,17.75,0,553241,104,479,432,19,0.417377859,0.615103,0.598724,22,85.03,151.25,4.443004135
9522562,2016-05-09T19:00:00-0400,57,Lamb of God with Clutch and Corrosion of Conformity,State Theatre Portland Maine,65.68,100,10,66,Portland,ME,Ticketmaster,39.5,0,127504,57,6090,1941,70,0.345953255,0.795921,0.724114,22,26.18,60.5,3.26499576
9527397,2016-04-19T20:00:00-0700,37,Joan Osborne,Aladdin Theater Portland,75.64,70,4,19,Portland,OR,Ticketfly,32.5,0,118198,37,598,164,66,0.40188282,0.603616,0.56563,27,43.14,37.5,3.764450641
9527952,2016-04-21T21:00:00-0700,39,Fat White Family,Doug Fir Lounge ,83.92,69,1,4,Portland,OR,Ticketfly,13,0,4625663,39,438,16,5,0.436730595,0.422643,0.470603,16,70.92,56,4.261552481
9527954,2016-06-07T21:00:00-0700,86,Rozwell Kid,Doug Fir Lounge ,48.52,39.9,2,6,Portland,OR,Ticketfly,10,0,1118551,86,145,5,13,0.454386457,0.442274,0.503068,16,38.52,29.9,3.651177587
9528654,2016-06-03T20:00:00-0700,82,Sam Beam and Jesca Hoop,Aladdin Theater Portland,98.5,144,6,21,Portland,OR,Ticketfly,25,1,625595,82,740,155,0,0.321627593,0.455966,0.362932,14,73.5,119,4.297285406
9529361,2016-05-28T21:00:00-0700,76,Savages,Wonder Ballroom,52.04,64,6,29,Portland,OR,Ticketfly,18.5,0,242996,76,13,5,56,0.576637726,0.340308,0.602402,6,33.54,45.5,3.512738756
9529521,2016-05-06T20:00:00-0400,54,M. Ward,Port City Music Hall,63.38,54.72,3,18,Portland,ME,Official artist website,22,0,503681,54,3397,700,133,0.365873707,0.657022,0.56453,17,41.38,32.72,3.722797672
9531322,2016-07-21T16:30:00-0400,130,Slightly Stoopid,Maine State Pier,54.42,140,13,111,Portland,ME,Ticketmaster,33,0,430868,130,570,333,12,0.385188382,0.663278,0.601152,21,21.42,107,3.064325065
9531386,2016-05-11T20:00:00-0400,59,Peter Wolf,Port City Music Hall,76.83,150,4,17,Portland,ME,Ticketmaster,33,0,528289,59,247,69,23,0.434128081,0.393634,0.453525,50,43.83,117,3.780318514
9531547,2016-06-26T18:00:00-0400,105,Whitesnake,Maine State Pier,59.14,269.5,9,25,Portland,ME,Ticketmaster,20.75,0,505217,105,3058,592,36,0.348258307,0.730461,0.621415,38,38.39,248.75,3.647797009
9531782,2016-08-17T18:00:00-0400,157,Goo Goo Dolls,Maine State Pier,141.74,300,10,35,Portland,ME,Ticketmaster,23.75,0,145102,157,1007,224,64,0.347463194,0.72721,0.61564,30,117.99,276.25,4.770599875
9531915,2016-04-30T19:00:00-0400,48,Hillsong United,Cross Insurance Arena,72.12,218.19,43,264,Portland,ME,Ticketmaster,29.5,0,22090,48,590,255,42,0.414424066,0.637421,0.617564,18,42.62,188.69,3.752323627
9532250,2016-04-30T21:00:00-0700,48,Zhu,Roseland Theater,67.08,144,34,171,Portland,OR,Cascade Tickets,29.5,0,1183857,48,1959,48,0,0.604552421,0.559962,0.793894,2,37.58,114.5,3.626471994
9532367,2016-08-18T18:00:00-0400,158,The Band Perry,Maine State Pier,86.28,220.5,10,46,Portland,ME,Ticketmaster,27.75,0,825630,158,1482,1653,11,0.609864028,0.615139,0.874896,11,58.53,192.75,4.069539443
9533026,2016-05-12T21:00:00-0700,60,Yuna,Doug Fir Lounge ,95.72,79,1,4,Portland,OR,Ticketfly,17,0,425237,60,1256,153,5,0.397991851,0.591405,0.549148,8,78.72,62,4.365897253
9534141,2016-04-25T21:00:00-0700,43,Lapsley,Doug Fir Lounge ,48.52,89,7,23,Portland,OR,Ticketfly,15,0,8068588,43,447,24,1,0.654809325,0.400897,0.684904,3,33.52,74,3.512142276
9534732,2016-05-15T21:00:00-0700,63,Damien Jurado,Doug Fir Lounge ,95.72,79,1,6,Portland,OR,Ticketfly,17,0,549313,63,2023,233,138,0.414000985,0.613324,0.592118,21,78.72,62,4.365897253
9535325,2016-05-10T21:00:00-0700,58,Blaqk Audio,Doug Fir Lounge ,67.4,199.99,4,20,Portland,OR,Ticketfly,18,0,568095,58,145,49,12,0.44364032,0.46574,0.507514,15,49.4,181.99,3.899950424
9535389,2016-06-06T21:00:00-0700,85,Mutual Benefit,Doug Fir Lounge ,83.92,69,1,6,Portland,OR,Ticketfly,12,0,3836411,85,724,109,20,0.503524362,0.458032,0.569831,7,71.92,57,4.27555439
9535815,2016-06-09T18:00:00-0400,88,Jackson Browne,Maine State Pier,86.67,4500,22,67,Portland,ME,Ticketmaster,24.75,0,51843,88,2284,787,62,0.32824046,0.722503,0.575742,50,61.92,4475.25,4.125843229
9536015,2016-03-26T20:00:00-0700,13,Bag Raiders,Doug Fir Lounge ,68.52,59.45,4,18,Portland,OR,Ticketfly,12,0,975813,13,1610,47,7,0.413586791,0.590688,0.570008,10,56.52,47.45,4.034594558
9536221,2016-07-22T20:00:00-0700,131,Streetlight Manifesto,Wonder Ballroom,47.53,59,8,35,Portland,OR,Ticketfly,20,0,22900,131,384,82,15,0.422159106,0.593816,0.584763,14,27.53,39,3.315276319
9536363,2016-06-20T21:00:00-0400,99,Boy and Bear,Port City Music Hall,54.48,169,4,17,Portland,ME,Ticketmaster,15,0,2971776,99,544,55,10,0.503221001,0.543699,0.644647,7,39.48,154,3.675794215
9536469,2016-05-08T20:00:00-0700,56,Mayer Hawthorne,Revolution Hall Portland,70.87,122,4,24,Portland,OR,Ticketfly,24.85,0,5613613,56,3464,325,35,0.395913456,0.581639,0.537822,8,46.02,97.15,3.829076085
9537818,2016-05-29T21:00:00-0700,77,Yeasayer,Wonder Ballroom,68.56,75,3,18,Portland,OR,Ticketfly,20,0,112691,77,5241,812,61,0.391950571,0.609446,0.556979,10,48.56,55,3.882800147
9537936,2016-04-25T20:00:00-0700,43,Joshua Radin,Aladdin Theater Portland,92.16,76,2,12,Portland,OR,Ticketfly,25,0,360697,43,523,29,13,0.410689956,0.60537,0.579694,12,67.16,51,4.207077832
9538643,2016-07-17T18:00:00-0400,126,311,Maine State Pier,79.2,139,13,66,Portland,ME,Ticketmaster,39.75,0,486064,126,466,65,57,0.367109954,0.662285,0.571895,28,39.45,99.25,3.675034047
9539111,2016-04-15T20:00:00-0700,33,Paul McCartney,Moda Center at the Rose Quarter,119.32,9999,692,1945,Portland,OR,Ticketmaster,49.5,0,300543,33,12883,5418,275,0.340828924,0.810518,0.743605,46,69.82,9949.5,4.245920502
9539245,2016-08-19T19:00:00-0400,159,Bonnie Raitt,Maine State Pier,73.82,399,36,134,Portland,ME,Ticketmaster,24.75,0,135398,159,2255,721,66,0.316062808,0.728868,0.562017,45,49.07,374.25,3.89324785
9539302,2016-07-02T19:00:00-0400,111,Melissa Etheridge Solo,Maine State Pier,70.15,225,2,12,Portland,ME,Ticketmaster,16.75,0,424921,111,611,201,31,0.362152604,0.656447,0.558207,31,53.4,208.25,3.977810746
9539668,2016-06-28T20:00:00-0400,107,Emblem3,State Theatre Portland Maine,78.41,62,1,9,Portland,ME,Ticketmaster,25,0,6439724,107,181,44,0,0.47337197,0.498185,0.567092,9,53.41,37,3.977997994
9542312,2016-04-27T21:00:00-0700,45,Wild Nothing,Doug Fir Lounge ,78.5,64.41,1,4,Portland,OR,Ticketfly,15,0,2958061,45,2799,315,42,0.51101175,0.56493,0.676227,7,63.5,49.41,4.151039906
9542394,2016-03-19T21:00:00-0400,6,Max Creek,Port City Music Hall,201.92,169,2,7,Portland,ME,Ticketmaster,15,0,388407,6,48,142,1,0.428398098,0.358196,0.447539,45,186.92,154,5.230680718
9152786,2016-05-15T20:30:00-0700,63,The Who,Key Arena,76.7,700,93,261,Seattle,WA,Ticketmaster,35.5,0,69685,63,16207,3483,184,0.27220432,0.837273,0.645903,52,41.2,664.5,3.718438256
9381711,2016-03-30T19:30:00-0700,17,Underoath,Showbox Sodo,61.44,1111,39,131,Seattle,WA,Songkick Tickets,34,0,2357960,17,1119,370,35,0.335359934,0.703068,0.565007,19,27.44,1077,3.312001803
9408883,2016-05-13T19:30:00-0700,61,Selena Gomez,Key Arena,106.34,2749,114,330,Seattle,WA,Ticketmaster,33.5,0,1059348,61,9474,2202,7,0.439947613,0.770825,0.862321,8,72.84,2715.5,4.288265255
9412883,2016-04-04T20:00:00-0700,22,Ciara,Showbox Sodo,63.26,105,17,37,Seattle,WA,Songkick Tickets,44,0,106251,22,8128,962,52,0.391566651,0.749624,0.729409,14,19.26,61,2.958030406
9425628,2016-08-21T19:30:00-0700,161,Demi Lovato and Nick Jonas,Key Arena,34.77,980,172,681,Seattle,WA,Ticketmaster,25.95,0,976211,161,6062,1776,13,0.42707395,0.769929,0.835224,14,8.82,954.05,2.17702187
9426390,2016-07-23T17:00:00-0700,132,Kenny Chesney,CenturyLink Field,45.36,2500,424,2129,Seattle,WA,Ticketmaster,21,0,292712,132,2917,2423,53,0.427007006,0.726528,0.755465,23,24.36,2479,3.192942443
9432567,2016-04-02T19:30:00-0700,20,Ellie Goulding,Key Arena,61.49,307.8,98,469,Seattle,WA,Ticketmaster,31,0,2332047,20,10070,2357,23,0.482699668,0.750632,0.901275,8,30.49,276.8,3.417398761
9434938,2016-04-20T20:00:00-0700,38,Bonnie Raitt,Paramount Theatre Seattle,118.53,675,11,38,Seattle,WA,Tickets.com,53.5,0,135398,38,2254,721,66,0.316062808,0.728868,0.562017,45,65.03,621.5,4.174848702
9439487,2016-10-11T19:30:00-0700,212,Maroon 5,Key Arena,96.9,1450,583,1978,Seattle,WA,Ticketmaster,26.5,0,181875,212,6948,2105,92,0.389919478,0.8101,0.849666,22,70.4,1423.5,4.254193263
9449453,2016-03-19T21:00:00-0700,6,Daughter,The Showbox,74.42,1111,8,31,Seattle,WA,Songkick Tickets,29.75,0,201667,6,4497,397,27,0.484888303,0.61957,0.700804,6,44.67,1081.25,3.799302135
9453418,2016-05-08T19:30:00-0700,56,Primal Fear,El Corazon,172.42,144,1,4,Seattle,WA,Ticketfly,20,0,352176,56,540,70,18,0.423157013,0.592302,0.584715,19,152.42,124,5.026639868
9456438,2016-04-02T21:00:00-0700,20,Hey Marseilles,The Showbox,48.57,99.99,12,45,Seattle,WA,Songkick Tickets,24.75,0,799858,20,522,98,8,0.462461459,0.489088,0.546837,10,23.82,75.24,3.170525564
9456439,2016-04-05T20:00:00-0700,23,The Used,Showbox Sodo,67.39,120,10,43,Seattle,WA,Songkick Tickets,39,0,162392,23,1607,488,41,0.371836653,0.719639,0.648262,15,28.39,81,3.34603697
9456440,2016-04-06T20:00:00-0700,24,The Used,Showbox Sodo,66.16,120,14,55,Seattle,WA,Songkick Tickets,39,0,162392,24,1607,488,41,0.371836653,0.719639,0.648262,15,27.16,81,3.301745303
9461613,2016-04-24T19:30:00-0700,42,Rihanna,Key Arena,107.64,4125,158,616,Seattle,WA,Ticketmaster,26.5,0,139648,42,49474,11208,111,0.334706109,0.849921,0.830018,11,81.14,4098.5,4.396176058
9462426,2016-03-31T21:00:00-0700,18,Wolfmother,The Showbox,102.8,100,6,37,Seattle,WA,Songkick Tickets,34,0,192603,18,1986,276,44,0.356522374,0.676873,0.570694,12,68.8,66,4.231203745
9468230,2016-05-01T20:30:00-0700,49,The Melvins and Napalm Death,The Showbox,51.01,96,11,47,Seattle,WA,Songkick Tickets,34,0,207184,49,3985,881,186,0.341269135,0.71194,0.585477,33,17.01,62,2.833801406
9470163,2016-04-28T20:00:00-0700,46,The 1975,WaMu Theater,62.68,300,43,175,Seattle,WA,Ticketmaster,36.95,0,66370,46,3924,835,19,0.524438552,0.626937,0.7675,14,25.73,263.05,3.247657626
9483196,2016-06-11T20:30:00-0700,90,Blue October,The Showbox,51.01,94,10,44,Seattle,WA,Songkick Tickets,34,0,500273,90,292,33,24,0.434421248,0.607631,0.615481,21,17.01,60,2.833801406
9483461,2016-07-18T19:00:00-0700,127,Twenty One Pilots,WaMu Theater,165.02,5000,95,517,Seattle,WA,Ticketmaster,45,0,3123851,127,852,265,10,0.572563353,0.586834,0.78425,7,120.02,4955,4.787658396
9485371,2016-05-11T19:30:00-0700,59,Dream Theater,Paramount Theatre Seattle,66.61,221.8,31,89,Seattle,WA,Venue,42,0,8765,59,5628,1208,59,0.313562417,0.802322,0.668145,31,24.61,179.8,3.203152864
9486815,2016-05-07T19:00:00-0700,55,Tech N9ne,Showbox Sodo,55.59,108,19,83,Seattle,WA,Songkick Tickets,36,0,283009,55,2214,254,25,0.381175807,0.745693,0.703663,25,19.59,72,2.975019232
9491623,2016-03-24T18:30:00-0700,11,Between the Buried and Me and August Burns Red,Showbox Sodo,50.82,141,10,43,Seattle,WA,Songkick Tickets,34,0,391106,11,1757,661,50,0.36782788,0.661072,0.571743,16,16.82,107,2.822568655
9500206,2016-04-24T20:00:00-0700,42,Splean,The Showbox,119.32,131.1,6,25,Seattle,WA,Songkick Tickets,77,0,281642,42,16,0,0,0.507276121,0.406389,0.534584,22,42.32,54.1,3.745259788
9500363,2016-03-31T19:00:00-0700,18,Dark Star Orchestra,Showbox Sodo,60.3,99,5,17,Seattle,WA,Songkick Tickets,34,0,466184,18,309,314,0,0.42009012,0.462287,0.47825,19,26.3,65,3.269568939
9501168,2016-03-25T19:00:00-0700,12,Greensky Bluegrass,The Showbox,40.26,70,14,57,Seattle,WA,Songkick Tickets,27.75,0,30921,12,343,510,6,0.494846588,0.474732,0.573312,16,12.51,42.25,2.526528324
9501884,2016-04-08T21:00:00-0700,26,Tinashe,Showbox Sodo,53.23,150,13,53,Seattle,WA,Songkick Tickets,38.5,0,2020878,26,272,13,15,0.509339617,0.362612,0.532097,6,14.73,111.5,2.68988623
9502718,2016-04-10T20:30:00-0700,28,Miike Snow,The Showbox,70.81,299,39,114,Seattle,WA,Songkick Tickets,38.5,0,2391223,28,4916,442,38,0.436242356,0.65831,0.674681,9,32.31,260.5,3.47537678
9503527,2016-05-10T20:30:00-0700,58,Bob Mould,The Showbox,48.39,66.12,7,27,Seattle,WA,Songkick Tickets,34,0,154576,58,2235,533,110,0.372977175,0.627383,0.546257,37,14.39,32.12,2.666533521
9505624,2016-05-24T20:30:00-0700,72,Moderat,The Showbox,57.95,89,7,33,Seattle,WA,Songkick Tickets,30.25,0,2379286,72,1726,233,60,0.428405681,0.589331,0.589146,14,27.7,58.75,3.321432413
9506111,2016-04-30T20:30:00-0700,48,Say Anything,The Showbox,37.88,68,8,35,Seattle,WA,Songkick Tickets,26.25,0,235557,48,1222,227,57,0.346220671,0.671825,0.548964,16,11.63,41.75,2.453587967
9506829,2016-07-21T20:00:00-0700,130,Sting and Peter Gabriel,Key Arena,113.36,5000,334,957,Seattle,WA,Ticketmaster,45,0,165478,130,4510,771,61,0.324581905,0.808319,0.703623,35,68.36,4955,4.224787858
9507132,2016-04-12T20:30:00-0700,30,Pete Yorn,The Showbox,54.36,105,10,37,Seattle,WA,Songkick Tickets,40.5,0,2030465,30,752,132,58,0.373271713,0.614141,0.534594,16,13.86,64.5,2.629006994
9507133,2016-04-16T20:30:00-0700,34,Moe. and Chris Robinson Brotherhood,The Showbox,53.24,67.26,5,16,Seattle,WA,Songkick Tickets,37,0,183105,34,2077,1222,31,0.37966989,0.641969,0.570294,27,16.24,30.26,2.787477335
9507134,2016-11-03T21:00:00-0700,235,Peter Hook and the Light,The Showbox,51.01,70,9,31,Seattle,WA,Songkick Tickets,34,0,4154881,235,1441,472,2,0.346621433,0.503933,0.418708,40,17.01,36,2.833801406
9507135,2016-04-01T19:00:00-0700,19,Killswitch Engage,Showbox Sodo,81.42,1111,12,47,Seattle,WA,Songkick Tickets,36.75,0,482370,19,3583,1140,24,0.320879935,0.75764,0.60908,17,44.67,1074.25,3.799302135
9509042,2016-06-08T19:00:00-0700,87,At The Drive-In,Showbox Sodo,97.51,500,44,162,Seattle,WA,Songkick Tickets,48.5,0,206412,87,65,50,46,0.419267465,0.589587,0.576816,22,49.01,451.5,3.892024359
9509108,2016-04-16T19:30:00-0700,34,Boyce Avenue,Showbox Sodo,51.01,97,9,38,Seattle,WA,Songkick Tickets,34,0,608550,34,228,37,0,0.428002036,0.610056,0.608825,12,17.01,63,2.833801406
9509228,2016-04-18T20:00:00-0700,36,Parov Stelar,The Showbox,64.12,89,10,34,Seattle,WA,Songkick Tickets,44,0,8597639,36,824,15,1,0.508593937,0.593077,0.70365,12,20.12,45,3.001714345
9509229,2016-04-20T20:00:00-0700,38,Lush,The Showbox,54.93,78,11,40,Seattle,WA,Songkick Tickets,39,0,20179,38,551,39,20,0.350463721,0.616095,0.503572,29,15.93,39,2.768204124
9510359,2016-05-17T20:00:00-0700,65,Amon Amarth,The Showbox,54.94,125,14,52,Seattle,WA,Songkick Tickets,37,0,216859,65,2596,584,43,0.370391035,0.691542,0.609883,24,17.94,88,2.887032857
9510360,2016-04-28T20:30:00-0700,46,James Bay,Showbox Sodo,107.52,1111,25,91,Seattle,WA,Songkick Tickets,41.5,1,3741276,46,976,194,8,0.586768785,0.597629,0.817813,3,66.02,1069.5,4.189957726
9510361,2016-07-12T20:30:00-0700,121,Babymetal,Showbox Sodo,79,199,10,32,Seattle,WA,Songkick Tickets,49,0,5643294,121,427,73,5,0.489305253,0.550324,0.633144,6,30,150,3.401197382
9511024,2016-07-30T19:30:00-0700,139,Brand New and Modest Mouse,Key Arena,72.12,456.99,223,691,Seattle,WA,Ticketmaster,31.99,0,535518,139,5540,1275,237,0.317974809,0.773091,0.626792,24,40.13,425,3.692124184
9511674,2016-07-26T19:30:00-0700,135,Shawn Mendes,WaMu Theater,72.12,8398.95,423,1206,Seattle,WA,Ticketmaster,37,0,8008073,135,474,92,3,0.620285027,0.593259,0.858429,3,35.12,8361.95,3.558770769
9512612,2016-04-22T21:00:00-0700,40,Dej Loaf,Showbox Sodo,114.6,199,5,16,Seattle,WA,Songkick Tickets,49,0,8387873,40,22,0,4,0.618690787,0.3227,0.646334,6,65.6,150,4.183575696
9513660,2016-05-20T20:00:00-0700,68,Billy Joel,Safeco Field,76.84,5000,1060,4105,Seattle,WA,Ticketmaster,53.75,0,296988,68,3748,1184,93,0.324533324,0.78699,0.663087,51,23.09,4946.25,3.139399623
9514116,2016-04-30T19:00:00-0700,48,Andy Mineo,Showbox Sodo,65.04,69.54,2,8,Seattle,WA,Songkick Tickets,36.75,0,5467058,48,219,91,7,0.475019947,0.486897,0.559932,15,28.29,32.79,3.342508385
9517619,2016-04-09T19:30:00-0700,27,Twiztid,El Corazon,57.95,47,2,12,Seattle,WA,Ticketfly,23,0,489701,27,218,60,3,0.408738217,0.600004,0.571889,19,34.95,24,3.553918469
9519409,2016-04-15T21:00:00-0700,33,Sol,The Showbox,83.92,69,1,4,Seattle,WA,Songkick Tickets,27.74,0,6629399,33,406,196,0,0.379836621,0.40174,0.397751,6,56.18,41.26,4.028560822
9519778,2016-03-28T19:29:00-0700,15,Warren Haynes,Moore Theatre,58.8,73.52,12,32,Seattle,WA,Venue,39.5,0,538056,15,1050,1299,14,0.380231968,0.625183,0.554796,34,19.3,34.02,2.960105096
9519799,2016-05-18T18:00:00-0700,66,Beyoncé,CenturyLink Field,54.42,99999,2877,10627,Seattle,WA,Ticketmaster,45,0,553938,66,43910,10774,117,0.322562541,0.848403,0.795543,13,9.42,99954,2.242835089
9522180,2016-03-24T19:30:00-0700,11,Bruce Springsteen and the E Street Band,Key Arena,167.11,1323,190,507,Seattle,WA,Ticketmaster,65,0,227030,11,15103,5188,320,0.335150074,0.829326,0.774736,51,102.11,1258,4.626050664
9522565,2016-05-31T19:00:00-0700,79,Lamb of God with Clutch and Corrosion of Conformity,WaMu Theater,57.35,171,14,99,Seattle,WA,Ticketmaster,26.5,0,127504,79,6088,1940,70,0.345953255,0.795921,0.724114,22,30.85,144.5,3.42913675
9523509,2016-05-06T20:00:00-0700,54,The Neighbourhood,Showbox Sodo,78.02,150,15,60,Seattle,WA,Songkick Tickets,39.75,0,636848,54,2519,239,12,0.496259443,0.613667,0.710173,5,38.27,110.25,3.644666299
9524097,2016-03-13T20:00:00-0700,0,Gogol Bordello,The Showbox,142.92,119,1,2,Seattle,WA,Songkick Tickets,38.95,0,474383,0,1950,470,71,0.438070995,0.67709,0.701519,17,103.97,80.05,4.644102396
9527146,2016-05-19T20:30:00-0700,67,Andrew Bird,The Showbox,72.71,74,8,25,Seattle,WA,Songkick Tickets,48.95,0,395944,67,5289,777,155,0.347424428,0.695306,0.576323,20,23.76,25.05,3.168003494
9527459,2016-03-18T21:00:00-0700,5,Nipsey Hussle,The Showbox,119.31,99,3,9,Seattle,WA,Songkick Tickets,49,0,874780,5,2774,586,1,0.385435666,0.606429,0.544997,13,70.31,50,4.252914036
9528958,2016-04-01T20:00:00-0700,19,Atlas Genius,The Showbox,35.85,99,9,44,Seattle,WA,Songkick Tickets,24.75,0,5539353,19,1028,174,8,0.435660332,0.575299,0.58592,7,11.1,74.25,2.406945108
9531823,2016-05-14T20:00:00-0700,62,Violent Femmes,The Showbox,144.1,277.55,9,30,Seattle,WA,AXS,35,0,135837,62,1423,223,37,0.33890294,0.697532,0.564676,36,109.1,242.55,4.692264893
9532247,2016-04-29T20:00:00-0700,47,Zhu,The Showbox,86.87,175,17,59,Seattle,WA,AXS,29.5,0,1183857,47,1959,48,0,0.604552421,0.559962,0.793894,2,57.37,145.5,4.049521519
9533126,2016-07-21T18:00:00-0700,130,UB40,Woodland Park Zoo,83.9,70.66,3,18,Seattle,WA,Ticketfly,35,0,8386053,130,896,92,55,0.359318523,0.675434,0.573608,38,48.9,35.66,3.889777396
9534007,2016-07-29T21:00:00-0700,138,Richard Cheese and Lounge Against the Machine,The Showbox,237.32,199,2,7,Seattle,WA,AXS,32,0,190986,138,28,3,1,0.414269477,0.503845,0.500361,16,205.32,167,5.324569738
9534459,2016-06-01T21:00:00-0700,80,The Kills,Showbox Sodo,77.85,70,8,37,Seattle,WA,Songkick Tickets,34,0,236059,80,4068,723,101,0.365165313,0.684666,0.593295,16,43.85,36,3.780774719
9535462,2016-04-22T21:00:00-0700,40,Cloud Cult,The Neptune,56.56,48.92,2,14,Seattle,WA,Tickets.com,20,0,307496,40,646,65,33,0.439368913,0.539263,0.559104,21,36.56,28.92,3.598954747
9535519,2016-04-21T20:30:00-0700,39,Flatbush Zombies,The Showbox,55.6,45,1,1,Seattle,WA,Songkick Tickets,30.75,0,5081903,39,1739,234,2,0.467464415,0.521325,0.579203,6,24.85,14.25,3.212857753
9535736,2016-07-23T20:00:00-0700,132,Streetlight Manifesto,The Showbox,55.52,100,6,25,Seattle,WA,Songkick Tickets,29.25,0,22900,132,384,82,15,0.422159106,0.593816,0.584763,14,26.27,70.75,3.268427604
9537475,2016-04-15T19:30:00-0700,33,Enter Shikari,El Corazon,80.36,66,2,12,Seattle,WA,Ticketfly,18,0,16773,33,1227,658,50,0.37561429,0.665762,0.588897,17,62.36,48,4.132924044
9537711,2016-06-01T18:30:00-0700,80,Insane Clown Posse,El Corazon,50.86,54.72,4,20,Seattle,WA,Ticketfly,20,0,48999,80,1290,363,21,0.363054117,0.668802,0.572419,27,30.86,34.72,3.429460847
9538684,2016-04-27T20:30:00-0700,45,Lapsley,Chop Suey,47.4,40,2,5,Seattle,WA,AXS,15,0,8068588,45,446,24,1,0.654809325,0.400897,0.684904,3,32.4,25,3.478158423
9539112,2016-04-17T20:00:00-0700,35,Paul McCartney,Key Arena,144.1,5000,600,1658,Seattle,WA,Ticketmaster,39.5,0,300543,35,12883,5418,275,0.340828924,0.810518,0.743605,46,104.6,4960.5,4.650143552
